Address,Balance
0x157DF02f5b9B85449e9fff12D21A84a3d34C906B,45.430126843554822078
0x15ABc0c62166Bb939B275F5682ED8Fe3d4F9956D,46.259325658099901844
0x16116F3aBC02143f0366Ae3092A3b60b2CC4FB46,64.871068476771502121
0x165e9e4c78119eDF5B4b80BeA2deA1471797b0D4,198.134438936435026221
0x166E2325A7d97eD1e0c5a93e34D898d4820E43fA,742.528045329363528445
0x16958e87617ea57a517421e45a414894DFa5A3Bf,42.723687584716997262
0x16A2e4916aF72f7aE47131de632955a35ab945E0,58.544801180793427961
0x16dc4643d91275Ee4A7085Eb14dF2D48a24bbFc2,34.556709394907197227
0x17220df0944ac5af3a81EB9c7b98D1827588F9F5,664.627727089524248496
0x174B88E75b30b2e8B5c2da13Fb2d3351972AF35E,226.615492360776370011
0x1765dCBC5aBDd85247899aCcd019235999634f94,48.905449655187516901
0x17BB7eBFE2d024219De6d5579bB396C745059C0d,62.666414129699970207
0x17DE7EE6B1d63D63a4cfa8DB16F1E3129d5aC872,37.90906384420497395
0x17eB470b5E18457864e7277D413a421B6eFb6692,42.243739130068303217
0x1813d2aA2fBEb2A92294D739B88a388AcE753a2C,58.819318106127510367
0x1849776c93E813fcBE78e7192f8206C2A40D9c37,1234.6
0x184DaB2d3EF019d724603448B76619E4702F3E70,40.445212242966797241
0x185fc972E2C61eC5f5C2E0365196CFe17fdcB97F,79.184536125123773638
0x187AcF7645a20C7672bDCeef8d1aA97Ee08d542D,163.642710187192556977
0x1896941B527d192391aFbEc2C65D283EB4A9B5A1,702.0
0x18B7DA77786832d167aBA260B86fDBee1e3a7D9a,163.57685045189095316
0x18c7f8718270caC54c02C7302794B0f94A1Eb728,702.0
0x1970033d6058f5fa006fc9e8Bc003d97bb847D24,62.730767611464167747
0x1a222b1020F0d150FEfe4853E7e42414666a1a77,42.286508526673966568
0x1A699459845bcFB5ae72406601E1f36BaA3adC78,71.539405776339427446
0x1A79aD5BaFc95520bCD65263Dbc0bf03d5E21aB6,35.458060649557915298
0x1A9Ed18E95e1b5A65e728d203Cb5f51Cd23Baf94,193.862672937152077281
0x1ad04e9491A4d1466B3804349E548e3a3f3eD870,44.113354686135843485
0x1AEA3204925A9A2118BE6E5F2485B17BAce6Ba77,58.047373143064232857
0x1b1bA353e502D7c8d5A160ff3a074d681Ee26973,702.0
0x1B1D6EE76a80e09D66B025446Bcea550cd0E186b,34.514051998248184871
0x1b53e3e4eC7B1c4b2C0769AE66c1647914CcBCA5,38.787023905201094752
0x1B67B732669e68d69d8D078cEcc8A3cdbFCe9d58,44.353315185826154009
0x1B685460e368CDBeCA5DaC1c9B5b747963c2537f,61.061845109504059241
0x1B70266B3791E936cA18b22F00fBAC9A245f5B95,591.147303924219285142
0x1BaB508712210367225f049eBE7BE6bAF54d2A01,2.874021983320083945
0x1BB88ea288b1e74cfea424333b9A41d1f7Fb520f,208.672931431831811292
0x1BBe8Bc1da38849dEf084125143953fa44c0578f,40.470354633995687886
0x1Bc587f7E2B58a191d25A2EdE8CE8f4CE5931f12,42.917329877425782166
0x1bDDfDe1eE8c65c0EE374d583f7D542514878229,58.819318106127510367
0x1BF226c8d2E14435160aa6F9849a9b4ebbb6a987,652.149461298010643779
0x1bf5458EbC9841cc5a22720a4322C81b596E9e28,159.939746214385604029
0x1C2C514Cf6220E17950c4Cd1F380934c31Bc7FCd,212.736090813756488899
0x1c534534a04eED41300Feba5F37Cc6bAECB15461,213.582918319358132747
0x1cb0F744c58B7360428C885b4de2D0C392418057,38.944096458970670274
0x1cF1C5568cC6F439aA296895b4E3357E1ed6dE14,51.796334740791588662
0x1cf779f4bb08A344cc723447bd317E4167f94985,38.980029339741497077
0x1CfA4f8FCe44De36E3770Cd5EF03F5c62Faf40BD,41.778333737089896436
0x1D3CcB5C09Aa61542966B857d0a61588158F1354,6.777437153112618606
0x1d69bfBd6551b3d27D69D851C440F36Ac1409a7e,35.7281653671851763
0x1d71F16db782756b7C69F4d8eA0d955917aDF23A,156.623942237308711524
0x1DE87551f35e7269ef77169D775EB90846dB35ed,487.494207280498172002
0x1dEb3C38CFBE804ce2795859b8ab05D0BCaFd2a1,48.229503241377759774
0x1E1E87E61b67CC14F7aB09b39f1E77AaF358Cf99,56.545191927199056935
0x1E5f774C3AA05D358e31c174773feF3d0A810F13,66.975046187025926622
0x1e720Db390b0934666cb10B7ca7043543D7631e2,490.443701890599971373
0x1e8bdAA2f0b09fbB6251524163eb2a1408AAADfE,243.649072377110268693
0x1E8cF371bcDCbA02E7be644a8eb4bB857D5a9A26,343.859644952426406422
0x1e8f350C7Dd6F93b5118047D7a20760696643fd6,273.11568085854278982
0x1E9D22cF29C606f9800b39DA80a5fB4D04d67d0E,44.824500199852844155
0x1EA69e1Db8feceed0B9D65dEc2Db86C696F589F7,702.0
0x1ecB083eB79153C35312564969DeDa887A7D05d6,160.347890146341022887
0x1F8454E28c4DEDF17e063059bCDAea6558a46410,50.791
0x1fa0529c86da6DFdb4C3F2b5b10FE65880447473,163.84109153380360083
0x1FaA50128C8f536E7A936727BEE288ae63913A78,162.040843664504849766
0x1fC8aDD30F88d5Ed01ef6830B65c830acE104E60,42.664662919666515338
0x1fDce03F8C3E2e62D266636ce18D9C5f7D05e0Ba,33.382843034725145521
0x201aaE5bAe030D1b9bfB7D3f4e8D88acb0f72Bd0,41.219564273243155088
0x2036d3aE3D133ff9861Db6a0516B0c628Ea1Cc5a,271.456100130968871412
0x20399352dF2Cfe33DB8bb151DEE0286D7191f385,213.960908098444145824
0x20c4bb33693BD68eEFa2e81C36A3dFd71bc8B10c,54.565805234582269073
0x20D2ad55Cb885375f8A5588A5b84786cf0282128,71.439410639859982411
0x2107F2DB0BB7F69fCE54b3C6C8C0E3F8C69a0132,702.0
0x21099a84f92f40A342d4144c42f8Bb11d7f6A507,135.142
0x212Cf36AD1d8dD6e2DA8525a5425AFF14Fc871a6,41.732660236103379216
0x21595aeA06a34861d4D2E8c7268E75404f36f3bA,162.596807287772996642
0x2177bE402571F3992F10b8dC3e949cDa38f89f50,702.0
0x21879Db18a7FD23AbDD7396EC5c0F3669890A8a1,702.0
0x223Da1DD7049145FCE47AEc98436Db171479C57d,702.0
0x223f3AbCF71603e22eeea2905AA9C7bbB495B55D,46.937846893011764146
0x2256eeD19B62cbAe97279b6b6bDEb3a3dAedf633,208.223890659317992446
0x22a37476f962bb6Ba3a6a690e2fC9541eB5Cb412,42.43032893830544243
0x22e9F77DeCcc3A0a93D4427219c209b1C91d24Cd,169.899510269262350393
0x22f7769451Ef9c9B59f5eaDcdC4bb51a5d275bA5,33.277664994517927106
0x2322D429Fa5C4ff205675536F686A2375C7D190C,54.531641610170959098
0x23246FB7124d7288b4F67BC204Eb01f930872e2E,702.0
0x2368cEee4013972487ceE2A47eb3092cC3117029,166.717280872304758164
0x23a2087948CfAfFBAcDb3af35EE9814633B78BEb,271.833
0x23B59b0Cb43ffF339e94F7f4c9a15cFED1C35Abd,80.572417435693531802
0x23BA9782E818A359306b7CeA39148c6370cE2AD6,33.085784968495601292
0x23E38A1C16Cc87f4e73c202c63CC56704E6363fd,169.881632061912537161
0x241c337d3Ea71Be1611eEe48AE5c9ccd639aF538,46.906459471245848945
0x2435e49cdA91DFc6BfaA70ecfD844839a3C30905,702.0
0x2489e196063e1D203DF3A941047593BBf83e7C3b,31.668787222156973022
0x24a1E92d0e3C26FADfD043750cEc32481a8be339,40.040116704162554093
0x24F241ea6102C09Dc72b5B780CEB1Ae971F7375f,39.854152717090831813
0x253d5afFa5961D60ba77125c65eE8173A3DD9b8f,163.314601422722510235
0x25455F883Dc629530D2CcD75c5e82CCc5Bc0f425,219.878340685395075901
0x260c551Bf85e7b7ee96Ef211c5A26AaFa7832d5D,46.93794582514461204
0x261e89a448279b256433e724399f7df1F1f70140,56.961242601757057779
0x26450120123c8363c15Fb999a0698abB9DB7Fd67,42.354996576090019041
0x2661C9e11E2CF959006C4B56a306564f965a8B12,614.558227078135741631
0x2667A2975e3377db44BeCc028e4bE4B27247c147,702.0
0x268807C371959bDED1b55E192f23E2D790B715A6,221.773943197863463892
0x26A3FcddCBd59F73890793640388AB4E6799858b,58.047373143064232857
0x26bE80EdEF5121119AB1cffAaa0bF1EE9393062d,39.964729430470942178
0x26E313930fe72bBb164345b8f9598dD1f03423B7,216.918963316553263653
0x26f5ff205c166b942E6D8297e463787e01e74Bfa,163.462168807261765231
0x2700eB6ed181c5D2F330C61eEB44bc769fd043fB,214.452966629949987316
0x272247866F72fff1C1D5CE397380a81Fb7d9f281,210.665347636050422255
0x272432921C1aD840d8a095AA6c928F6BAe48240E,634.5035211024727033
0x275264009a6A990523920508740D3B5AB08FE910,702.0
0x27580DF6F65914BCb5587BaD63cD8b6c8D94bF6B,48.072035787639606913
0x276d65AcCC729C9804d4bCA334F1ecf3F248793d,702.0
0x27929e762CDD7602AB844D6c6EC23e8EdbB703a1,60.328215471525068611
0x279491Aa2f112dBeBFdbd3a9B0475ADe8E4B5e74,164.332631161450248879
0x27C6Fd7B672D26597e2f368cB16BBDa11C95E9Db,38.288154482647023689
0x27F799426e87198dCf55049b3483346f95418F6e,83.797037899139597616
0x280567E7AabF69F59a051E1D0DEc85F69f127530,472.346494961135195355
0x283709B5f940ea7e0891799FEeB2A6c35fedBDB3,54.172598536793823831
0x28a4c5cae1A33B242D8AAf4ae18Fa6faaAD76CBC,48.229503241377759774
0x28c81ec2d956EabEf80Ca642cc686c9590daDF88,661.674369717664987041
0x28C9D0425cd845Aebcf0a1CE2A9Ee3Ae1a49Bb29,702.0
0x28f1D56F8cBA7B87dD12C461A8feb40f19A95D8F,57.793475529030721258
0x29311730700781eadE3A8995E5C53f7e0875E5D0,631.212128243260748985
0x2974be290e13dD85757A7a480F8cc8B7a2441a3d,63.727265465851872929
0x29EE851D3c66E1556d65A0bfbB3863Dc86fF1249,56.906621298026946561
0x2A17443996805f871361B345CC11Ca8FaC917487,44.236671860171269402
0x2a2A616CD2337C6E86351074efA9839E61e556a7,55.733180709093409251
0x2a46579296c8cE8289Ec76e7AEF5528D77df2A57,614.421919670626362216
0x2a6F15B2ab77d8dcc75A444C07015384F76772c1,34.870167685225251715
0x2AB6e93E4DefceEAC2E26Fd6AA76c9aC143E1aAf,63.741239901005846863
0x2aE17B90361430eFeda2cCF5f465fC292Ae79C13,40.126115531469443258
0x2afAd27c9BB7887800AE3Cd0f2671eF2D9A48d1C,243.828137577986782114
0x2b0E4CED8c0d3b09B54221f09A958CA9c05A48cB,49.487206415866453409
0x2b2ac842B60AdD6EA42359Ac4053b3D7b7E4B530,61.647087228905570385
0x2B6826189eA81b2408CdB85D495Ef7dA46a74d9C,60.645290804806723371
0x2BC75E334610E279072FD003C859E2c935BFAb0c,60.0936332057194258
0x2bcDAE9CB449B9707b3D9DA4864E958652882dc3,49.147494905668981537
0x2Bda2719542e3843E00a0D94C9A387a6F73B0eF4,31.492741102220247958
0x2Be8672cB5b9bE18Bdb514846FDab2AfeB0E7284,160.274202366654829406
0x2C00BA5B0E596a154dDE7E2f355de461ee9a415f,70.553372083366884794
0x2C155b0385f74E8890fb43740857a68F5266e71B,42.876336576874193556
0x2c1d6Dd22BF9114736bF1EA6B32f00e4534CB7D4,33.656539099084375819
0x2c31C58a5d6279aefc65F90caC83b6D29B91231C,665.545384606754906705
0x2c4952094c56872DE5948eA603D01ae2A8fa2fB4,40.46533473210758208
0x2c4c1a097eB967cE8bB212BcF13F4963Bf009323,79.852566769153687736
0x2c58f51626D98Fe0421205DD3a71276B0e27F9b2,702.0
0x2C7Fdd566D74129b5Cf2CFB29D8f91FAfccCdF5d,194.17309334017087339
0x2c950C384437607B4Cd44dfD88172B8DF75FD4D2,71.516872230496724183
0x2cB2F47f767a427fe08Ef658296202f391258b22,33.093155320928536995
0x2cf13186CbEE1e9866846bb080C2f2Ae34E50Dbf,33.830277145527300159
0x2d21D27C6a6eD3D5E5d43B6c88d4b5a44ff94B67,41.453740409297737852
0x2D651155251C32c8202349E3C511b1Ff15F989d8,165.911320431355471912
0x2D7a6B09a96EEd10227Ba4c85c0A21d31c723547,193.166760832098400338
0x2D7B004fD6b5833Ad543Bfaca95d1CA121fa006b,702.0
0x2d928Ae434dbAfA3aF8357EBf9e0465AcE462B48,702.0
0x2D9e2447156F1e35dc83FA2cb8a65cc0Fd4D3e32,47.890308919974085687
0x2dAeCD45c2DA297c2F30aB95B79250461b13B33B,702.0
0x2DBf69e0A3abc272C380b1AB5905D2d319475935,44.33200145497246501
0x2e6bCF888b695E028FaE93846D77772874414ecf,273.276993554604245883
